Age,Annual Income,Location Code,Marital Status,Brand Loyalty,Hours Online,Years subscribed,Gender,Education Level,City,Renew
54.0,43786.08326109561,Rural,Married,0.2389852211298629,7.668135017238733,7.0,F,College,Tokyo,No
72.0,37731.31163572791,Urban,Married,-0.4018960460109394,8.737045697785403,5.0,M,Graduate School,Osaka,Yes
45.0,72002.85636019276,Rural,Divorced,0.18563846735809814,6.533095396815252,6.0,M,Graduate School,Kyoto,Yes
46.0,66018.20746516532,Suburban,Divorced,-1.2396371816157865,5.257730181109389,3.0,M,College,Tokyo,
45.0,71105.5012936808,Rural,Divorced,-0.25302741806677614,5.76412102872578,6.0,F,Graduate School,Osaka,No
57.0,72280.26130232793,Urban,Divorced,0.6420362560952727,5.733238049372963,5.0,F,High School,Tokyo,Yes
56.0,63694.10004431949,Suburban,Married,-0.05794664145379984,7.874315115913346,3.0,M,College,Kyoto,No
49.0,76942.58106328078,Suburban,Married,0.16108799320967604,7.573447953307541,9.0,M,High School,Tokyo,Yes
50.0,29918.275423517283,Urban,Married,0.752087883420188,7.320537491239677,7.0,F,College,Tokyo,Yes
62.0,64221.96215376207,Suburban,Single,-0.06583345862367074,6.398719502604154,4.0,F,Graduate School,Osaka,Yes
39.0,46181.617058910124,Rural,Married,-0.2486603589821561,3.529824728086676,5.0,F,College,Osaka,No
52.0,51651.19203593819,Urban,Single,-0.23970523424453893,8.584917466634813,5.0,M,High School,Kyoto,Yes
45.0,55669.86053451652,Urban,Single,1.191268384156248,5.280443766267968,5.0,F,Graduate School,Kyoto,Yes
49.0,65423.77758368573,Suburban,Divorced,0.37813530820027647,7.127802864847851,3.0,M,High School,Kyoto,Yes
44.0,66690.02364967785,Urban,Single,0.4793290765492548,6.63886126419486,4.0,M,High School,Kyoto,Yes
51.0,64383.90718892075,Suburban,Divorced,0.6182067866960951,3.839447764597861,4.0,,Graduate School,Kyoto,No
33.0,45548.373534896964,Urban,Divorced,0.9441210010890042,6.363268669743711,6.0,M,Graduate School,Kyoto,Yes
47.0,61098.25823865278,Urban,Single,0.6146432818223294,7.060605476106722,7.0,M,High School,Osaka,Yes
57.0,56222.74575593995,Rural,Divorced,0.5034881480196793,6.863234521910525,4.0,F,College,Kyoto,No
43.0,56096.60784668397,Suburban,Divorced,-0.6729274986174495,4.7815947691235845,7.0,F,High School,Osaka,No
45.0,61581.803090422145,Urban,Divorced,0.39209802783338593,6.314035489151663,,F,High School,Tokyo,Yes
47.0,76200.06638270922,Rural,Married,,4.997866168473297,5.0,F,High School,Osaka,No
52.0,69450.78811361454,Urban,Single,0.024728067426777287,5.233589375912502,4.0,,High School,Kyoto,No
38.0,33093.78614363118,Suburban,Married,0.5826620440044114,2.994074673713367,6.0,M,College,Osaka,No
28.0,44624.3914527091,Suburban,Divorced,0.011578047376683484,7.753077451140422,3.0,F,High School,Tokyo,Yes
53.0,44575.08995763266,Urban,Divorced,0.6508690257578593,5.178453445138265,6.0,F,High School,Osaka,Yes
49.0,52936.188349611184,Suburban,Married,0.3504091887285903,8.088938001476693,7.0,F,College,Tokyo,Yes
35.0,57134.58411813113,Urban,Divorced,0.9666469279989434,5.919829261004062,3.0,M,College,Tokyo,Yes
47.0,32307.44375384227,Suburban,Divorced,0.5469043088806113,6.4108368043284125,3.0,F,College,Osaka,Yes
34.0,74470.03952827524,Urban,Single,0.6211205803383182,6.495780123492783,6.0,M,High School,Osaka,Yes
48.0,61377.82028852364,Urban,Divorced,0.0078095980086309025,6.8692712499957285,6.0,M,College,Kyoto,Yes
39.0,41854.99448508779,Suburban,Divorced,0.4550667003431391,7.110813401712836,7.0,M,Graduate School,Kyoto,Yes
44.0,53298.01631257933,Suburban,Single,0.36714770205869207,6.465573550324334,3.0,M,College,Kyoto,Yes
53.0,53499.70035899909,Rural,Married,-0.09347429518077088,4.258372311085597,6.0,M,Graduate School,Tokyo,No
50.0,70252.18358756661,Suburban,Married,-0.4719051777694966,6.658192236410392,5.0,F,High School,Tokyo,No
52.0,42786.55547838491,Suburban,Married,0.4095871757713032,3.847364739393636,2.0,M,High School,Kyoto,No
43.0,47572.28226417522,Rural,Married,-0.5354820835948216,4.721837395490273,5.0,F,High School,Kyoto,No
,61678.05363879296,Suburban,Divorced,-0.41569482257677615,9.04560394608549,2.0,F,Graduate School,Kyoto,
50.0,57688.00092772717,Rural,Divorced,0.04504147094979493,5.212464149173644,7.0,M,High School,Tokyo,No
52.0,72486.21422829585,Suburban,Married,-0.5974865416338411,7.001737029333735,4.0,F,Graduate School,Tokyo,No
47.0,61170.07602232477,Suburban,Divorced,0.034248696453319225,7.9642785913736684,3.0,M,High School,Osaka,No
60.0,81024.30228487935,Rural,Divorced,-0.17554323003306038,7.159599869729566,6.0,M,Graduate School,Kyoto,No
59.0,50815.10723231928,Suburban,Single,0.0898145382762329,7.031504047941703,5.0,M,High School,Tokyo,Yes
34.0,32520.227163359523,Suburban,Married,0.4033063198310244,6.953830166467349,5.0,F,Graduate School,Osaka,Yes
48.0,51025.371778583976,Rural,Married,-0.6151882941290193,5.139855980598973,3.0,M,High School,Tokyo,No
60.0,62546.929445277885,Rural,Divorced,0.2598109438947061,6.4625803377790945,4.0,M,High School,Osaka,Yes
41.0,66915.67171440585,Urban,Married,,6.4598581412954,7.0,F,College,Tokyo,Yes
54.0,51059.150473547714,Suburban,Divorced,-0.23859868474925283,7.218555919514552,6.0,F,College,Tokyo,Yes
55.0,33776.32577620296,Rural,Single,0.20827823211258695,7.289592050719252,9.0,M,College,Tokyo,No
46.0,49490.76224451171,Suburban,Divorced,-0.3298856528420662,5.617778165345801,5.0,F,,Kyoto,No
62.0,63507.46422160877,Suburban,Divorced,-0.03707167576235937,7.9077047569922705,7.0,F,College,Tokyo,Yes
40.0,50257.33377360031,Suburban,Single,0.7338894420075439,5.303617869420858,5.0,F,College,,Yes
53.0,32483.366879645982,Urban,Single,0.2370121309773447,5.466607821746997,7.0,F,High School,Kyoto,Yes
51.0,79549.21658686064,Urban,Married,0.3321617853749587,5.844438065662256,5.0,M,Graduate School,Osaka,Yes
51.0,60943.46852745339,Urban,Divorced,0.029240966166970275,7.339809518910134,4.0,F,College,Osaka,Yes
49.0,61981.92700148831,Rural,Married,0.25580679229091247,6.229838898834319,5.0,F,Graduate School,Kyoto,No
72.0,35953.3232663114,Urban,Married,-0.32977302427190586,7.383116378586555,6.0,F,College,Osaka,Yes
58.0,45711.62972119035,Urban,Single,0.1738301684969243,6.5517839585478,5.0,M,College,Osaka,Yes
40.0,57868.92613690336,Rural,Married,-0.11245058804673033,6.4917811841183255,5.0,M,Graduate School,Kyoto,No
48.0,46901.55978312347,Urban,Single,0.4684294539118225,7.1100827807686136,5.0,M,High School,Kyoto,Yes
39.0,64570.8095308145,Suburban,Married,0.7252501613879522,7.507129507620663,8.0,F,High School,Tokyo,Yes
55.0,42506.848301654405,Urban,Married,0.029289294227544085,7.632817273061891,4.0,F,Graduate School,Osaka,No
72.0,61694.62938638797,Suburban,Single,-0.6903045740728103,8.35697665416783,3.0,F,High School,Tokyo,Yes
50.0,39088.77229605965,Urban,Divorced,-0.058329583479506036,6.45157491078055,3.0,M,College,Osaka,Yes
48.0,37596.57231531749,Urban,Married,-0.3817070700800058,5.14916937011846,5.0,F,High School,Kyoto,No
59.0,70517.8606250934,Rural,Married,0.18836514061301193,7.340056731986134,6.0,M,High School,Tokyo,No
52.0,43529.13988886845,Rural,Married,-0.167690934737817,6.102985513213531,5.0,F,High School,Tokyo,No
46.0,40478.03660111775,Rural,,-0.02943805324218944,5.862661561455939,7.0,F,Graduate School,Kyoto,No
54.0,39912.3269099022,Suburban,Married,-0.08752401071676741,5.9674212252827195,5.0,F,High School,Osaka,No
47.0,68794.48282578072,Rural,Married,-0.416961131665035,3.538739176575459,3.0,M,Graduate School,Kyoto,No
55.0,63952.41382991208,Suburban,Married,-0.1095539181788982,6.582006295193001,2.0,F,College,Kyoto,No
49.0,49319.707550865474,Urban,Married,-0.40272462283979643,6.227944860484189,4.0,M,College,Tokyo,No
54.0,63676.19984796094,Suburban,Married,0.012779647313326502,7.633282847293667,4.0,M,Graduate School,Osaka,No
33.0,56532.76230801009,Urban,Married,0.7564187599141697,7.26640689146222,3.0,F,College,Tokyo,Yes
53.0,55270.46111829109,Urban,Married,0.20986920691003658,7.240294800854205,6.0,M,College,Osaka,No
,61814.14460104539,Urban,,0.6646336074969909,6.1414517237816755,7.0,F,Graduate School,Kyoto,Yes
48.0,,Urban,Divorced,0.11102984721249069,7.829016621445108,5.0,M,College,Kyoto,Yes
,62662.54693363713,Suburban,Divorced,-0.07972515972039632,6.911908197021181,8.0,F,College,Kyoto,Yes
40.0,39358.918038755146,Urban,Divorced,0.7056379137549729,6.122101968434564,2.0,F,High School,Kyoto,Yes
51.0,44009.811293213235,Rural,Married,-0.41933493016219414,4.912968491112648,7.0,F,High School,Tokyo,No
46.0,59219.902026034535,Rural,Married,0.6689699252789423,5.721047808298911,5.0,F,Graduate School,Kyoto,Yes
52.0,48725.57353312711,Urban,Single,0.25763851027621143,7.263728035270457,4.0,M,Graduate School,Tokyo,
52.0,65429.88493891063,Suburban,Single,0.2654238666905694,3.050895391601403,5.0,M,College,Osaka,No
56.0,68212.84156981333,Rural,Single,0.2129247083232593,6.219030048332447,3.0,M,High School,Osaka,
51.0,40629.544112681455,Suburban,Married,-0.06979121193121646,6.508957071812512,5.0,M,College,Tokyo,No
47.0,68284.85951550484,Rural,Single,-1.0364205100213788,5.30159658891026,4.0,M,Graduate School,Kyoto,No
47.0,56079.05632538364,Suburban,Divorced,-0.11887425263068599,8.013886816598243,5.0,F,High School,Osaka,Yes
49.0,48614.24044213598,Rural,Single,-0.08920201527577024,6.1024204597035165,7.0,M,College,Osaka,No
39.0,64292.22429699787,Urban,Divorced,0.026201389107954123,6.7821583864492965,6.0,F,Graduate School,Kyoto,Yes
38.0,43894.42726708928,Urban,Married,0.4242017419792443,6.972973638774044,3.0,M,High School,Osaka,Yes
,64513.81840333601,Urban,Single,-0.34534830804905475,8.68361800312352,2.0,M,High School,Osaka,Yes
56.0,56988.77090400772,Rural,Single,0.007240812368074362,5.761467882380558,5.0,F,College,Osaka,No
42.0,56379.93436111782,Urban,Divorced,0.12998695165951435,7.9223641938767715,6.0,M,College,Kyoto,Yes
53.0,75030.53019304373,Urban,Divorced,-0.15120767368196164,9.343520483733327,4.0,M,College,Osaka,Yes
52.0,55841.38206835911,Rural,Married,0.09292062097153828,3.6598582314314516,3.0,F,College,Kyoto,No
50.0,53476.31193731942,Rural,Married,0.5547221985705557,5.493055462535828,5.0,M,Graduate School,Tokyo,No
46.0,41012.69834751849,Rural,Married,-0.26388949587367033,5.482331086728983,7.0,F,Graduate School,Tokyo,No
53.0,58286.53797380612,Urban,Single,-0.2007267341967477,7.256515257528859,4.0,F,College,Osaka,Yes
45.0,49493.64135603074,Suburban,Single,0.7614137196387797,7.163745819458906,5.0,F,College,Osaka,Yes
52.0,52837.63155526523,Urban,Married,0.14704110089509104,6.612057074660499,7.0,M,College,Osaka,Yes
51.0,35826.43385616953,Urban,Single,0.4468421670473087,6.444610165201794,7.0,M,College,Osaka,Yes
59.0,47664.19309810364,Urban,Divorced,-0.18712343045800475,8.434840657706863,3.0,F,College,Tokyo,Yes
56.0,80420.93638040828,Urban,Single,0.22367255883479473,7.2663893397996615,7.0,F,Graduate School,Kyoto,Yes
60.0,62352.56883728302,Urban,Divorced,-0.08065248427167454,7.080901354341262,6.0,F,Graduate School,Osaka,Yes
41.0,68670.35352666941,Suburban,Divorced,0.4930423446469824,7.8855750309302515,5.0,M,Graduate School,Kyoto,Yes
46.0,58849.68392185853,Suburban,Divorced,0.1368530390997627,7.0133862870912775,4.0,M,Graduate School,Osaka,Yes
41.0,57843.387340030546,Suburban,Divorced,0.3741351269667606,7.9884216690942385,3.0,F,Graduate School,Tokyo,Yes
55.0,49710.443021091785,Suburban,Divorced,-0.0726088912583483,6.039755643181277,3.0,F,Graduate School,,No
54.0,45913.33127526597,Rural,Single,-0.1456482577119958,7.682781191663324,5.0,F,College,Kyoto,No
51.0,59796.42572900421,Rural,Single,0.24653503712322758,4.243738190076057,4.0,,High School,Kyoto,No
44.0,55311.57845241142,Suburban,Married,-0.3104926271938545,4.7040311233495515,7.0,F,High School,Osaka,No
46.0,57314.141658559114,Urban,Divorced,0.18872160116991846,7.7598370614634895,4.0,M,College,Kyoto,Yes
44.0,57305.4700560743,Suburban,Single,0.1352167031566495,7.381969116458472,3.0,M,College,Tokyo,Yes
42.0,52360.75954033286,Suburban,,-1.075201026539612,4.935298719565379,6.0,M,High School,Osaka,No
54.0,48126.14780165848,Urban,Divorced,0.23614801960586024,5.991028578333261,4.0,M,College,Kyoto,Yes
54.0,61263.96841227645,Urban,Married,0.020895916264758445,6.162000225740571,4.0,F,High School,Osaka,Yes
54.0,54694.03369749248,Rural,Married,-0.4124652887676176,6.941559030123848,6.0,F,High School,Osaka,No
56.0,44791.77913738003,Suburban,Divorced,-0.2904158835071367,8.28592382781041,7.0,M,High School,Kyoto,Yes
57.0,54391.37800338158,Rural,Single,0.12056539486916848,5.729299806987425,6.0,M,Graduate School,Osaka,No
63.0,62830.967903946876,Suburban,Divorced,-0.3724291287562689,8.643060630188451,,,High School,Osaka,Yes
49.0,76633.34455170564,Rural,Married,-0.517914986071119,3.9290407949921313,3.0,M,Graduate School,Tokyo,No
49.0,59596.20303976797,Urban,Single,-0.24211966131529444,7.68419456768822,,F,College,Osaka,Yes
57.0,25808.515830671688,Urban,Married,0.005666819173395031,6.787179818642853,2.0,M,Graduate School,Kyoto,Yes
57.0,46552.27847754115,Urban,Divorced,0.5096173187821016,6.310589215160073,4.0,M,College,Osaka,Yes
49.0,65603.4713649803,Suburban,Single,-0.5051299494241064,9.243989856349309,5.0,F,Graduate School,Osaka,No
50.0,89565.65635578008,Urban,Divorced,-0.36245435818222227,4.493508133657172,4.0,F,College,Osaka,Yes
45.0,36589.64478071057,Rural,Married,0.477241935626053,5.243550914565812,5.0,M,Graduate School,Kyoto,No
58.0,47366.75326473013,Urban,Divorced,0.6693999018873679,6.40186344485097,4.0,F,College,,Yes
52.0,76019.63408058658,Rural,Married,-1.172065256931416,6.266181307110698,6.0,F,College,Tokyo,No
44.0,48599.44611178368,Urban,Divorced,0.4529256738343985,6.275116714131287,5.0,M,Graduate School,Kyoto,Yes
27.0,79372.25110888112,Suburban,Married,0.7916756169288266,6.614761435398509,6.0,F,College,Osaka,Yes
44.0,73930.54006174699,Rural,Married,-1.0356937815712013,6.055616490319269,5.0,F,Graduate School,Tokyo,No
47.0,69782.20819206684,Urban,,0.7131455200112856,5.426091825875086,6.0,F,College,Osaka,Yes
30.0,46482.35895234889,Urban,Single,0.9106072561415735,7.319526019690476,4.0,F,College,Osaka,Yes
49.0,44612.126196731806,Urban,Divorced,0.11012802246384432,7.169571119135657,4.0,F,Graduate School,Tokyo,Yes
48.0,65156.78203571592,Suburban,Married,0.012306061804217928,6.711138989286023,5.0,F,Graduate School,Osaka,No
56.0,74793.96557997174,Rural,Divorced,-0.4602068241745101,8.091705195094569,3.0,M,College,Kyoto,Yes
52.0,36700.88210412199,Urban,Divorced,-0.3611470767456004,7.8947047020700865,3.0,F,College,Kyoto,Yes
50.0,79642.86001886913,Urban,Divorced,0.3084246135755806,8.861143824277415,6.0,F,Graduate School,Tokyo,Yes
41.0,33778.44921985815,Rural,Single,-0.2195363970150055,5.016910357473447,6.0,M,Graduate School,Osaka,No
49.0,54338.09594123721,Urban,Divorced,0.02454112423859149,8.520775020861251,2.0,M,College,Osaka,Yes
59.0,50432.651481501925,Urban,Married,0.008459947918428627,6.102597488848052,9.0,F,College,Kyoto,No
35.0,67303.77083874909,Suburban,Divorced,0.7835038875471005,5.20003621457399,5.0,M,Graduate School,Tokyo,Yes
43.0,50766.02732190111,Rural,Divorced,0.0010510618138936043,5.363516220233351,5.0,M,College,Kyoto,No
36.0,68048.78439850433,Rural,Divorced,0.52404258578778,6.4970929918046485,3.0,M,College,Tokyo,Yes
53.0,59921.62774113252,Rural,Married,0.4448822748906861,5.390884253189602,2.0,F,Graduate School,Kyoto,No
47.0,41682.27084683764,Suburban,Single,-0.3412427600348055,7.1435675608635485,2.0,,High School,Tokyo,No
58.0,53626.34351211052,Urban,Divorced,-0.2613498515002446,8.02937447206081,2.0,M,College,Osaka,No
47.0,67707.14832079293,Rural,Divorced,-0.08131216014255535,3.6927111457779724,2.0,M,,Kyoto,No
56.0,74698.80048741377,Rural,Divorced,-0.057803398324685215,,4.0,M,Graduate School,Tokyo,No
52.0,47317.034167128935,Urban,Single,0.20239545305680534,6.939101495832865,5.0,M,High School,Osaka,Yes
59.0,64670.32420893819,Suburban,Divorced,0.45956834606223895,6.634387628528531,5.0,F,Graduate School,Osaka,Yes
52.0,55812.71657991428,Rural,Married,-0.440551636212426,6.347263690802515,6.0,M,College,Kyoto,No
,47648.239492728295,Suburban,Married,-0.08206543694186424,6.03055104169012,7.0,F,High School,Kyoto,No
53.0,56057.09214188375,Rural,Married,0.14782374436991555,5.98865300995161,7.0,F,High School,Tokyo,No
69.0,74708.54718937419,Suburban,Divorced,0.4839162817291121,7.580914640845693,4.0,M,High School,Osaka,Yes
40.0,49425.693663294,Rural,Married,-0.7844293116519678,5.729711565114751,6.0,F,College,Tokyo,No
45.0,72407.21235969856,Urban,Single,0.8211290702191868,6.801109097580563,7.0,M,College,Osaka,No
63.0,71302.82044780337,Urban,Divorced,0.17672271842968967,6.311848713347484,4.0,F,Graduate School,Tokyo,Yes
52.0,73844.85300736413,Suburban,Divorced,0.07143502152136483,7.663520549223891,4.0,F,High School,Tokyo,No
59.0,47858.28758592224,Urban,Divorced,-0.0342609791102865,8.382750667977486,4.0,F,College,Tokyo,Yes
45.0,67431.57926905321,Urban,Divorced,0.027849380689853938,8.093881110534186,6.0,,High School,Osaka,Yes
40.0,56471.743476293836,Rural,Married,-1.0198839766223966,6.611180919677751,4.0,F,High School,Osaka,No
42.0,57178.76273718464,Urban,Divorced,-0.2906621900324544,9.70619227228243,4.0,F,High School,Kyoto,Yes
42.0,78320.23849836919,Rural,Married,0.40294979835126576,6.915187336359525,6.0,M,College,Kyoto,Yes
53.0,49240.25701995128,Rural,Divorced,0.21070233225648924,7.414399312215444,6.0,F,College,Tokyo,Yes
50.0,66375.34570673051,Rural,Divorced,0.30370393989788014,6.3326447594112185,5.0,,College,Osaka,No
50.0,42706.580308944525,Suburban,Divorced,0.35427987958290935,7.104735646178367,5.0,M,High School,Tokyo,Yes
80.0,55647.69747215529,Urban,Single,-0.887865104911302,8.42527843318053,5.0,M,Graduate School,Kyoto,Yes
44.0,61407.67969534725,Urban,Divorced,,7.06367656204091,6.0,M,College,Osaka,Yes
71.0,54266.89044191072,Suburban,Divorced,0.17731357878103346,6.773384152562149,7.0,M,High School,Osaka,Yes
58.0,49885.328860803595,Rural,Single,0.14247520984601136,6.247309598640305,4.0,M,High School,Tokyo,No
48.0,62435.16661147763,Suburban,Single,0.41279646722340463,5.698685807541619,5.0,M,College,Tokyo,No
45.0,79505.42144778786,Suburban,Married,-0.38789963382908227,4.273843991137674,8.0,F,College,Tokyo,No
45.0,59023.79837304342,Urban,Divorced,0.04516784350782654,6.7130513306956745,2.0,M,Graduate School,Tokyo,Yes
58.0,43619.43182824813,Urban,Married,0.05569031830458088,8.488206423131766,3.0,F,College,Kyoto,Yes
59.0,79414.35950566594,Suburban,Married,0.27860857961271873,7.9243488788503305,5.0,M,High School,Osaka,No
60.0,57225.28953948484,Suburban,Divorced,-0.10895415453014207,,6.0,M,Graduate School,Osaka,No
49.0,58791.71374879142,Suburban,Divorced,0.7575448548829592,6.671498507802607,2.0,M,Graduate School,Tokyo,Yes
48.0,46497.80927553482,Rural,Married,,6.0573458075848245,,M,College,Kyoto,No
52.0,70756.1839953329,Urban,Divorced,0.2708414950342538,7.457484939216398,9.0,M,College,Osaka,Yes
58.0,66863.56760655386,Suburban,Single,-0.3758449895468584,7.239222706775557,4.0,M,High School,Kyoto,Yes
56.0,38891.762465542386,Rural,Single,-0.2927237141288899,7.286404603244078,5.0,F,Graduate School,Kyoto,No
52.0,59808.372673956655,Urban,Single,0.478491986650059,5.733341699728318,4.0,M,High School,Kyoto,No
31.0,61437.89188051177,Urban,Married,0.21295505874364906,7.208296430996141,3.0,F,High School,Kyoto,Yes
62.0,53768.485496666675,Urban,Single,-0.19475903082981366,7.842724070335815,3.0,F,High School,Tokyo,Yes
32.0,69378.67168161384,Urban,Divorced,0.931733275506562,7.431351582159396,4.0,M,High School,Kyoto,Yes
49.0,51596.73405895113,Suburban,Single,0.6652630342695268,5.816473578066693,4.0,M,High School,Tokyo,Yes
48.0,75139.35415229289,Urban,Single,0.33557374958627945,7.192664071348443,3.0,M,Graduate School,Kyoto,Yes
57.0,90434.45694868652,Urban,Divorced,0.13830703976242087,5.538991133169008,6.0,M,High School,Tokyo,Yes
